:START_ID,:END_ID,:TYPE,family_unit_id,claim_1,claim_2,fraud_signal
CUST-IL-2475-3382,CUST-IL-7873-6009,SHARED_CLAIM_EXPOSURE,FAM-MOOR-IL-0124,CLM-247505,CLM-787351,REVIEW
CUST-IL-2475-3382,CUST-IL-4571-5592,SHARED_CLAIM_EXPOSURE,FAM-MOOR-IL-0124,CLM-247505,CLM-457188,REVIEW
CUST-IL-7873-6009,CUST-IL-4571-5592,SHARED_CLAIM_EXPOSURE,FAM-MOOR-IL-0124,CLM-787351,CLM-457188,REVIEW
CUST-IL-5848-1441,CUST-IL-4320-1559,SHARED_CLAIM_EXPOSURE,FAM-MORG-IL-0127,CLM-584859,CLM-432068,REVIEW
CUST-IL-5848-1441,CUST-IL-7958-7865,SHARED_CLAIM_EXPOSURE,FAM-MORG-IL-0127,CLM-584859,CLM-795847,REVIEW
CUST-IL-5848-1441,CUST-IL-6488-6659,SHARED_CLAIM_EXPOSURE,FAM-MORG-IL-0127,CLM-584859,CLM-648852,REVIEW
CUST-IL-5848-1441,CUST-IL-9875-6231,SHARED_CLAIM_EXPOSURE,FAM-MORG-IL-0127,CLM-584859,CLM-987524,REVIEW
CUST-IL-4320-1559,CUST-IL-7958-7865,SHARED_CLAIM_EXPOSURE,FAM-MORG-IL-0127,CLM-432068,CLM-795847,REVIEW
CUST-IL-4320-1559,CUST-IL-6488-6659,SHARED_CLAIM_EXPOSURE,FAM-MORG-IL-0127,CLM-432068,CLM-648852,REVIEW
CUST-IL-4320-1559,CUST-IL-9875-6231,SHARED_CLAIM_EXPOSURE,FAM-MORG-IL-0127,CLM-432068,CLM-987524,REVIEW
CUST-IL-7958-7865,CUST-IL-6488-6659,SHARED_CLAIM_EXPOSURE,FAM-MORG-IL-0127,CLM-795847,CLM-648852,REVIEW
CUST-IL-7958-7865,CUST-IL-9875-6231,SHARED_CLAIM_EXPOSURE,FAM-MORG-IL-0127,CLM-795847,CLM-987524,REVIEW
CUST-IL-6488-6659,CUST-IL-9875-6231,SHARED_CLAIM_EXPOSURE,FAM-MORG-IL-0127,CLM-648852,CLM-987524,REVIEW
CUST-OH-1298-5883,CUST-OH-3903-1379,SHARED_CLAIM_EXPOSURE,FAM-SANC-OH-0183,CLM-129872,CLM-390381,REVIEW
CUST-OH-1298-5883,CUST-OH-4830-9430,SHARED_CLAIM_EXPOSURE,FAM-SANC-OH-0183,CLM-129872,CLM-483088,REVIEW
CUST-OH-1298-5883,CUST-OH-6580-7201,SHARED_CLAIM_EXPOSURE,FAM-SANC-OH-0183,CLM-129872,CLM-658002,REVIEW
CUST-OH-3903-1379,CUST-OH-4830-9430,SHARED_CLAIM_EXPOSURE,FAM-SANC-OH-0183,CLM-390381,CLM-483088,REVIEW
CUST-OH-3903-1379,CUST-OH-6580-7201,SHARED_CLAIM_EXPOSURE,FAM-SANC-OH-0183,CLM-390381,CLM-658002,REVIEW
CUST-OH-4830-9430,CUST-OH-6580-7201,SHARED_CLAIM_EXPOSURE,FAM-SANC-OH-0183,CLM-483088,CLM-658002,REVIEW
CUST-IL-2001-8912,CUST-IL-1557-9208,SHARED_CLAIM_EXPOSURE,FAM-KELL-IL-0097,CLM-200152,CLM-155724,REVIEW
CUST-IL-2001-8912,CUST-IL-4199-5915,SHARED_CLAIM_EXPOSURE,FAM-KELL-IL-0097,CLM-200152,CLM-419954,REVIEW
CUST-IL-2001-8912,CUST-IL-2768-4683,SHARED_CLAIM_EXPOSURE,FAM-KELL-IL-0097,CLM-200152,CLM-276804,REVIEW
CUST-IL-1557-9208,CUST-IL-4199-5915,SHARED_CLAIM_EXPOSURE,FAM-KELL-IL-0097,CLM-155724,CLM-419954,REVIEW
CUST-IL-1557-9208,CUST-IL-2768-4683,SHARED_CLAIM_EXPOSURE,FAM-KELL-IL-0097,CLM-155724,CLM-276804,REVIEW
CUST-IL-4199-5915,CUST-IL-2768-4683,SHARED_CLAIM_EXPOSURE,FAM-KELL-IL-0097,CLM-419954,CLM-276804,REVIEW
CUST-IL-9332-5478,CUST-IL-6330-8823,SHARED_CLAIM_EXPOSURE,FAM-MILL-IL-0118,CLM-933293,CLM-633090,REVIEW
CUST-IL-9332-5478,CUST-IL-5216-4416,SHARED_CLAIM_EXPOSURE,FAM-MILL-IL-0118,CLM-933293,CLM-521694,REVIEW
CUST-IL-9332-5478,CUST-IL-2597-9090,SHARED_CLAIM_EXPOSURE,FAM-MILL-IL-0118,CLM-933293,CLM-259792,REVIEW
CUST-IL-9332-5478,CUST-IL-3057-1553,SHARED_CLAIM_EXPOSURE,FAM-MILL-IL-0118,CLM-933293,CLM-305758,REVIEW
CUST-IL-6330-8823,CUST-IL-5216-4416,SHARED_CLAIM_EXPOSURE,FAM-MILL-IL-0118,CLM-633090,CLM-521694,REVIEW
CUST-IL-6330-8823,CUST-IL-2597-9090,SHARED_CLAIM_EXPOSURE,FAM-MILL-IL-0118,CLM-633090,CLM-259792,REVIEW
CUST-IL-6330-8823,CUST-IL-3057-1553,SHARED_CLAIM_EXPOSURE,FAM-MILL-IL-0118,CLM-633090,CLM-305758,REVIEW
CUST-IL-5216-4416,CUST-IL-2597-9090,SHARED_CLAIM_EXPOSURE,FAM-MILL-IL-0118,CLM-521694,CLM-259792,REVIEW
CUST-IL-5216-4416,CUST-IL-3057-1553,SHARED_CLAIM_EXPOSURE,FAM-MILL-IL-0118,CLM-521694,CLM-305758,REVIEW
CUST-IL-2597-9090,CUST-IL-3057-1553,SHARED_CLAIM_EXPOSURE,FAM-MILL-IL-0118,CLM-259792,CLM-305758,REVIEW
CUST-IN-4856-5101,CUST-IN-9198-8508,SHARED_CLAIM_EXPOSURE,FAM-RAMI-IN-0158,CLM-485664,CLM-919875,REVIEW
CUST-IN-4856-5101,CUST-IN-6984-7207,SHARED_CLAIM_EXPOSURE,FAM-RAMI-IN-0158,CLM-485664,CLM-698470,REVIEW
CUST-IN-4856-5101,CUST-IN-8058-9199,SHARED_CLAIM_EXPOSURE,FAM-RAMI-IN-0158,CLM-485664,CLM-805806,REVIEW
CUST-IN-4856-5101,CUST-IN-5282-5132,SHARED_CLAIM_EXPOSURE,FAM-RAMI-IN-0158,CLM-485664,CLM-528259,REVIEW
CUST-IN-9198-8508,CUST-IN-6984-7207,SHARED_CLAIM_EXPOSURE,FAM-RAMI-IN-0158,CLM-919875,CLM-698470,REVIEW
CUST-IN-9198-8508,CUST-IN-8058-9199,SHARED_CLAIM_EXPOSURE,FAM-RAMI-IN-0158,CLM-919875,CLM-805806,REVIEW
CUST-IN-9198-8508,CUST-IN-5282-5132,SHARED_CLAIM_EXPOSURE,FAM-RAMI-IN-0158,CLM-919875,CLM-528259,REVIEW
CUST-IN-6984-7207,CUST-IN-8058-9199,SHARED_CLAIM_EXPOSURE,FAM-RAMI-IN-0158,CLM-698470,CLM-805806,REVIEW
CUST-IN-6984-7207,CUST-IN-5282-5132,SHARED_CLAIM_EXPOSURE,FAM-RAMI-IN-0158,CLM-698470,CLM-528259,REVIEW
CUST-IN-8058-9199,CUST-IN-5282-5132,SHARED_CLAIM_EXPOSURE,FAM-RAMI-IN-0158,CLM-805806,CLM-528259,REVIEW
CUST-IN-9828-7272,CUST-IN-6485-2635,SHARED_CLAIM_EXPOSURE,FAM-BELL-IN-0017,CLM-982871,CLM-648509,REVIEW
CUST-IN-9828-7272,CUST-IN-1365-2505,SHARED_CLAIM_EXPOSURE,FAM-BELL-IN-0017,CLM-982871,CLM-136520,REVIEW
CUST-IN-9828-7272,CUST-IN-1795-1311,SHARED_CLAIM_EXPOSURE,FAM-BELL-IN-0017,CLM-982871,CLM-179538,REVIEW
CUST-IN-9828-7272,CUST-IN-1759-5733,SHARED_CLAIM_EXPOSURE,FAM-BELL-IN-0017,CLM-982871,CLM-175960,REVIEW
CUST-IN-6485-2635,CUST-IN-1365-2505,SHARED_CLAIM_EXPOSURE,FAM-BELL-IN-0017,CLM-648509,CLM-136520,REVIEW
CUST-IN-6485-2635,CUST-IN-1795-1311,SHARED_CLAIM_EXPOSURE,FAM-BELL-IN-0017,CLM-648509,CLM-179538,REVIEW
CUST-IN-6485-2635,CUST-IN-1759-5733,SHARED_CLAIM_EXPOSURE,FAM-BELL-IN-0017,CLM-648509,CLM-175960,REVIEW
CUST-IN-1365-2505,CUST-IN-1795-1311,SHARED_CLAIM_EXPOSURE,FAM-BELL-IN-0017,CLM-136520,CLM-179538,REVIEW
CUST-IN-1365-2505,CUST-IN-1759-5733,SHARED_CLAIM_EXPOSURE,FAM-BELL-IN-0017,CLM-136520,CLM-175960,REVIEW
CUST-IN-1795-1311,CUST-IN-1759-5733,SHARED_CLAIM_EXPOSURE,FAM-BELL-IN-0017,CLM-179538,CLM-175960,REVIEW
CUST-IL-2062-9474,CUST-IL-5502-6225,SHARED_CLAIM_EXPOSURE,FAM-COLL-IL-0034,CLM-206213,CLM-550294,REVIEW
CUST-IL-2062-9474,CUST-IL-3283-4293,SHARED_CLAIM_EXPOSURE,FAM-COLL-IL-0034,CLM-206213,CLM-328387,REVIEW
CUST-IL-2062-9474,CUST-IL-8085-8939,SHARED_CLAIM_EXPOSURE,FAM-COLL-IL-0034,CLM-206213,CLM-808544,REVIEW
CUST-IL-2062-9474,CUST-IL-6084-9144,SHARED_CLAIM_EXPOSURE,FAM-COLL-IL-0034,CLM-206213,CLM-608443,REVIEW
CUST-IL-2062-9474,CUST-IL-7286-7934,SHARED_CLAIM_EXPOSURE,FAM-COLL-IL-0034,CLM-206213,CLM-728600,REVIEW
CUST-IL-5502-6225,CUST-IL-3283-4293,SHARED_CLAIM_EXPOSURE,FAM-COLL-IL-0034,CLM-550294,CLM-328387,REVIEW
CUST-IL-5502-6225,CUST-IL-8085-8939,SHARED_CLAIM_EXPOSURE,FAM-COLL-IL-0034,CLM-550294,CLM-808544,REVIEW
CUST-IL-5502-6225,CUST-IL-6084-9144,SHARED_CLAIM_EXPOSURE,FAM-COLL-IL-0034,CLM-550294,CLM-608443,REVIEW
CUST-IL-5502-6225,CUST-IL-7286-7934,SHARED_CLAIM_EXPOSURE,FAM-COLL-IL-0034,CLM-550294,CLM-728600,REVIEW
CUST-IL-3283-4293,CUST-IL-8085-8939,SHARED_CLAIM_EXPOSURE,FAM-COLL-IL-0034,CLM-328387,CLM-808544,REVIEW
CUST-IL-3283-4293,CUST-IL-6084-9144,SHARED_CLAIM_EXPOSURE,FAM-COLL-IL-0034,CLM-328387,CLM-608443,REVIEW
CUST-IL-3283-4293,CUST-IL-7286-7934,SHARED_CLAIM_EXPOSURE,FAM-COLL-IL-0034,CLM-328387,CLM-728600,REVIEW
CUST-IL-8085-8939,CUST-IL-6084-9144,SHARED_CLAIM_EXPOSURE,FAM-COLL-IL-0034,CLM-808544,CLM-608443,REVIEW
CUST-IL-8085-8939,CUST-IL-7286-7934,SHARED_CLAIM_EXPOSURE,FAM-COLL-IL-0034,CLM-808544,CLM-728600,REVIEW
CUST-IL-6084-9144,CUST-IL-7286-7934,SHARED_CLAIM_EXPOSURE,FAM-COLL-IL-0034,CLM-608443,CLM-728600,REVIEW
CUST-IN-6163-3369,CUST-IN-6186-1878,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-616337,CLM-618682,REVIEW
CUST-IN-6163-3369,CUST-IN-1711-8953,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-616337,CLM-171183,REVIEW
CUST-IN-6163-3369,CUST-IN-6588-6447,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-616337,CLM-658816,REVIEW
CUST-IN-6163-3369,CUST-IN-7576-9974,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-616337,CLM-757644,REVIEW
CUST-IN-6163-3369,CUST-IN-9273-9899,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-616337,CLM-927354,REVIEW
CUST-IN-6163-3369,CUST-IN-5358-6386,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-616337,CLM-535879,REVIEW
CUST-IN-6163-3369,CUST-IN-2272-1156,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-616337,CLM-227244,REVIEW
CUST-IN-6186-1878,CUST-IN-1711-8953,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-618682,CLM-171183,REVIEW
CUST-IN-6186-1878,CUST-IN-6588-6447,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-618682,CLM-658816,REVIEW
CUST-IN-6186-1878,CUST-IN-7576-9974,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-618682,CLM-757644,REVIEW
CUST-IN-6186-1878,CUST-IN-9273-9899,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-618682,CLM-927354,REVIEW
CUST-IN-6186-1878,CUST-IN-5358-6386,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-618682,CLM-535879,REVIEW
CUST-IN-6186-1878,CUST-IN-2272-1156,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-618682,CLM-227244,REVIEW
CUST-IN-1711-8953,CUST-IN-6588-6447,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-171183,CLM-658816,REVIEW
CUST-IN-1711-8953,CUST-IN-7576-9974,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-171183,CLM-757644,REVIEW
CUST-IN-1711-8953,CUST-IN-9273-9899,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-171183,CLM-927354,REVIEW
CUST-IN-1711-8953,CUST-IN-5358-6386,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-171183,CLM-535879,REVIEW
CUST-IN-1711-8953,CUST-IN-2272-1156,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-171183,CLM-227244,REVIEW
CUST-IN-6588-6447,CUST-IN-7576-9974,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-658816,CLM-757644,REVIEW
CUST-IN-6588-6447,CUST-IN-9273-9899,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-658816,CLM-927354,REVIEW
CUST-IN-6588-6447,CUST-IN-5358-6386,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-658816,CLM-535879,REVIEW
CUST-IN-6588-6447,CUST-IN-2272-1156,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-658816,CLM-227244,REVIEW
CUST-IN-7576-9974,CUST-IN-9273-9899,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-757644,CLM-927354,REVIEW
CUST-IN-7576-9974,CUST-IN-5358-6386,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-757644,CLM-535879,REVIEW
CUST-IN-7576-9974,CUST-IN-2272-1156,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-757644,CLM-227244,REVIEW
CUST-IN-9273-9899,CUST-IN-5358-6386,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-927354,CLM-535879,REVIEW
CUST-IN-9273-9899,CUST-IN-2272-1156,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-927354,CLM-227244,REVIEW
CUST-IN-5358-6386,CUST-IN-2272-1156,SHARED_CLAIM_EXPOSURE,FAM-GONZ-IN-0062,CLM-535879,CLM-227244,REVIEW
CUST-IL-4489-3523,CUST-IL-9938-3284,SHARED_CLAIM_EXPOSURE,FAM-GRAY-IL-0064,CLM-448961,CLM-993840,REVIEW
CUST-IL-4489-3523,CUST-IL-6877-2802,SHARED_CLAIM_EXPOSURE,FAM-GRAY-IL-0064,CLM-448961,CLM-687755,REVIEW
CUST-IL-4489-3523,CUST-IL-3864-5263,SHARED_CLAIM_EXPOSURE,FAM-GRAY-IL-0064,CLM-448961,CLM-386429,REVIEW
CUST-IL-4489-3523,CUST-IL-5215-9485,SHARED_CLAIM_EXPOSURE,FAM-GRAY-IL-0064,CLM-448961,CLM-521592,REVIEW
CUST-IL-4489-3523,CUST-IL-7748-7035,SHARED_CLAIM_EXPOSURE,FAM-GRAY-IL-0064,CLM-448961,CLM-774895,REVIEW
CUST-IL-9938-3284,CUST-IL-6877-2802,SHARED_CLAIM_EXPOSURE,FAM-GRAY-IL-0064,CLM-993840,CLM-687755,REVIEW
CUST-IL-9938-3284,CUST-IL-3864-5263,SHARED_CLAIM_EXPOSURE,FAM-GRAY-IL-0064,CLM-993840,CLM-386429,REVIEW
CUST-IL-9938-3284,CUST-IL-5215-9485,SHARED_CLAIM_EXPOSURE,FAM-GRAY-IL-0064,CLM-993840,CLM-521592,REVIEW
CUST-IL-9938-3284,CUST-IL-7748-7035,SHARED_CLAIM_EXPOSURE,FAM-GRAY-IL-0064,CLM-993840,CLM-774895,REVIEW
CUST-IL-6877-2802,CUST-IL-3864-5263,SHARED_CLAIM_EXPOSURE,FAM-GRAY-IL-0064,CLM-687755,CLM-386429,REVIEW
CUST-IL-6877-2802,CUST-IL-5215-9485,SHARED_CLAIM_EXPOSURE,FAM-GRAY-IL-0064,CLM-687755,CLM-521592,REVIEW
CUST-IL-6877-2802,CUST-IL-7748-7035,SHARED_CLAIM_EXPOSURE,FAM-GRAY-IL-0064,CLM-687755,CLM-774895,REVIEW
CUST-IL-3864-5263,CUST-IL-5215-9485,SHARED_CLAIM_EXPOSURE,FAM-GRAY-IL-0064,CLM-386429,CLM-521592,REVIEW
CUST-IL-3864-5263,CUST-IL-7748-7035,SHARED_CLAIM_EXPOSURE,FAM-GRAY-IL-0064,CLM-386429,CLM-774895,REVIEW
CUST-IL-5215-9485,CUST-IL-7748-7035,SHARED_CLAIM_EXPOSURE,FAM-GRAY-IL-0064,CLM-521592,CLM-774895,REVIEW
CUST-OH-7904-1324,CUST-OH-2885-7334,SHARED_CLAIM_EXPOSURE,FAM-TURN-OH-0210,CLM-790442,CLM-288580,REVIEW
CUST-OH-7904-1324,CUST-OH-9266-5010,SHARED_CLAIM_EXPOSURE,FAM-TURN-OH-0210,CLM-790442,CLM-926665,REVIEW
CUST-OH-7904-1324,CUST-OH-4210-8478,SHARED_CLAIM_EXPOSURE,FAM-TURN-OH-0210,CLM-790442,CLM-421092,REVIEW
CUST-OH-7904-1324,CUST-OH-6620-7819,SHARED_CLAIM_EXPOSURE,FAM-TURN-OH-0210,CLM-790442,CLM-662088,REVIEW
CUST-OH-7904-1324,CUST-OH-8864-9511,SHARED_CLAIM_EXPOSURE,FAM-TURN-OH-0210,CLM-790442,CLM-886473,REVIEW
CUST-OH-2885-7334,CUST-OH-9266-5010,SHARED_CLAIM_EXPOSURE,FAM-TURN-OH-0210,CLM-288580,CLM-926665,REVIEW
CUST-OH-2885-7334,CUST-OH-4210-8478,SHARED_CLAIM_EXPOSURE,FAM-TURN-OH-0210,CLM-288580,CLM-421092,REVIEW
CUST-OH-2885-7334,CUST-OH-6620-7819,SHARED_CLAIM_EXPOSURE,FAM-TURN-OH-0210,CLM-288580,CLM-662088,REVIEW
CUST-OH-2885-7334,CUST-OH-8864-9511,SHARED_CLAIM_EXPOSURE,FAM-TURN-OH-0210,CLM-288580,CLM-886473,REVIEW
CUST-OH-9266-5010,CUST-OH-4210-8478,SHARED_CLAIM_EXPOSURE,FAM-TURN-OH-0210,CLM-926665,CLM-421092,REVIEW
CUST-OH-9266-5010,CUST-OH-6620-7819,SHARED_CLAIM_EXPOSURE,FAM-TURN-OH-0210,CLM-926665,CLM-662088,REVIEW
CUST-OH-9266-5010,CUST-OH-8864-9511,SHARED_CLAIM_EXPOSURE,FAM-TURN-OH-0210,CLM-926665,CLM-886473,REVIEW
CUST-OH-4210-8478,CUST-OH-6620-7819,SHARED_CLAIM_EXPOSURE,FAM-TURN-OH-0210,CLM-421092,CLM-662088,REVIEW
CUST-OH-4210-8478,CUST-OH-8864-9511,SHARED_CLAIM_EXPOSURE,FAM-TURN-OH-0210,CLM-421092,CLM-886473,REVIEW
CUST-OH-6620-7819,CUST-OH-8864-9511,SHARED_CLAIM_EXPOSURE,FAM-TURN-OH-0210,CLM-662088,CLM-886473,REVIEW
CUST-IL-1088-6374,CUST-IL-7791-4698,SHARED_CLAIM_EXPOSURE,FAM-KING-IL-0100,CLM-108844,CLM-779156,REVIEW
CUST-IL-1088-6374,CUST-IL-1008-9157,SHARED_CLAIM_EXPOSURE,FAM-KING-IL-0100,CLM-108844,CLM-100804,REVIEW
CUST-IL-1088-6374,CUST-IL-9089-9501,SHARED_CLAIM_EXPOSURE,FAM-KING-IL-0100,CLM-108844,CLM-908935,REVIEW
CUST-IL-7791-4698,CUST-IL-1008-9157,SHARED_CLAIM_EXPOSURE,FAM-KING-IL-0100,CLM-779156,CLM-100804,REVIEW
CUST-IL-7791-4698,CUST-IL-9089-9501,SHARED_CLAIM_EXPOSURE,FAM-KING-IL-0100,CLM-779156,CLM-908935,REVIEW
CUST-IL-1008-9157,CUST-IL-9089-9501,SHARED_CLAIM_EXPOSURE,FAM-KING-IL-0100,CLM-100804,CLM-908935,REVIEW
CUST-IL-4300-5740,CUST-IL-3892-9642,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-430029,CLM-389238,REVIEW
CUST-IL-4300-5740,CUST-IL-8900-9869,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-430029,CLM-890026,REVIEW
CUST-IL-4300-5740,CUST-IL-7227-4890,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-430029,CLM-722747,REVIEW
CUST-IL-4300-5740,CUST-IL-1851-4348,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-430029,CLM-185124,REVIEW
CUST-IL-4300-5740,CUST-IL-7607-3793,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-430029,CLM-760700,REVIEW
CUST-IL-4300-5740,CUST-IL-6985-5828,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-430029,CLM-698589,REVIEW
CUST-IL-3892-9642,CUST-IL-8900-9869,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-389238,CLM-890026,REVIEW
CUST-IL-3892-9642,CUST-IL-7227-4890,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-389238,CLM-722747,REVIEW
CUST-IL-3892-9642,CUST-IL-1851-4348,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-389238,CLM-185124,REVIEW
CUST-IL-3892-9642,CUST-IL-7607-3793,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-389238,CLM-760700,REVIEW
CUST-IL-3892-9642,CUST-IL-6985-5828,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-389238,CLM-698589,REVIEW
CUST-IL-8900-9869,CUST-IL-7227-4890,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-890026,CLM-722747,REVIEW
CUST-IL-8900-9869,CUST-IL-1851-4348,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-890026,CLM-185124,REVIEW
CUST-IL-8900-9869,CUST-IL-7607-3793,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-890026,CLM-760700,REVIEW
CUST-IL-8900-9869,CUST-IL-6985-5828,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-890026,CLM-698589,REVIEW
CUST-IL-7227-4890,CUST-IL-1851-4348,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-722747,CLM-185124,REVIEW
CUST-IL-7227-4890,CUST-IL-7607-3793,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-722747,CLM-760700,REVIEW
CUST-IL-7227-4890,CUST-IL-6985-5828,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-722747,CLM-698589,REVIEW
CUST-IL-1851-4348,CUST-IL-7607-3793,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-185124,CLM-760700,REVIEW
CUST-IL-1851-4348,CUST-IL-6985-5828,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-185124,CLM-698589,REVIEW
CUST-IL-7607-3793,CUST-IL-6985-5828,SHARED_CLAIM_EXPOSURE,FAM-STEW-IL-0193,CLM-760700,CLM-698589,REVIEW
CUST-IN-5291-2572,CUST-IN-7611-8161,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-529112,CLM-761189,REVIEW
CUST-IN-5291-2572,CUST-IN-5962-8195,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-529112,CLM-596298,REVIEW
CUST-IN-5291-2572,CUST-IN-4922-1716,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-529112,CLM-492224,REVIEW
CUST-IN-5291-2572,CUST-IN-5053-8752,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-529112,CLM-505316,REVIEW
CUST-IN-5291-2572,CUST-IN-9114-9913,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-529112,CLM-911429,REVIEW
CUST-IN-5291-2572,CUST-IN-6404-6762,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-529112,CLM-640474,REVIEW
CUST-IN-5291-2572,CUST-IN-8921-3216,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-529112,CLM-892148,REVIEW
CUST-IN-5291-2572,CUST-IN-6865-7790,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-529112,CLM-686522,REVIEW
CUST-IN-7611-8161,CUST-IN-5962-8195,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-761189,CLM-596298,REVIEW
CUST-IN-7611-8161,CUST-IN-4922-1716,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-761189,CLM-492224,REVIEW
CUST-IN-7611-8161,CUST-IN-5053-8752,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-761189,CLM-505316,REVIEW
CUST-IN-7611-8161,CUST-IN-9114-9913,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-761189,CLM-911429,REVIEW
CUST-IN-7611-8161,CUST-IN-6404-6762,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-761189,CLM-640474,REVIEW
CUST-IN-7611-8161,CUST-IN-8921-3216,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-761189,CLM-892148,REVIEW
CUST-IN-7611-8161,CUST-IN-6865-7790,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-761189,CLM-686522,REVIEW
CUST-IN-5962-8195,CUST-IN-4922-1716,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-596298,CLM-492224,REVIEW
CUST-IN-5962-8195,CUST-IN-5053-8752,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-596298,CLM-505316,REVIEW
CUST-IN-5962-8195,CUST-IN-9114-9913,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-596298,CLM-911429,REVIEW
CUST-IN-5962-8195,CUST-IN-6404-6762,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-596298,CLM-640474,REVIEW
CUST-IN-5962-8195,CUST-IN-8921-3216,SHARED_CLAIM_EXPOSURE,FAM-WRIG-IN-0229,CLM-596298,CLM-892148,REVIEW
